,Unnamed: 0,Ambient Temperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,RotorRPM,WindDirection,WindSpeed,ActivePower
78983,2019-07-02 11:50:00+00:00,33.56424129999999,51.32726470000001,17.43084217,17.85545895,17.85545895,0.0,78.62962440000001,68.48216500000001,1290.0100419999999,118.8010106,118.2370751,44.01028,48.29375,345.375,11.56639551,345.375,9.82404439,924.2666094000001
90402,2019-09-19 19:00:00+00:00,25.282522,35.49726629999999,0.527435411,1.04064826,1.04064826,0.0,53.2779144,49.232735399999996,1030.34429,48.615897600000004,47.99608920000001,33.9883167,36.35625,244.5,9.2363035,244.5,3.966624745,157.08791069999998
78072,2019-06-26 04:00:00+00:00,30.2060447,46.06719491,2.049507569,2.470630494,2.470630494,0.0,71.79943136,66.95480649999999,1740.94883,109.8232754,109.30160890000002,37.26925909,40.30515382,348.4,15.595391199999998,348.4,9.198344455,1645.3398300000001
81959,2019-07-23 03:50:00+00:00,26.87992433,38.45630822,-1.207598604,-0.532118744,-0.532118744,0.0,63.33620267,60.30485167,1591.647356,70.65609211,70.21564178,31.11450222,32.9765625,339.4,14.27064889,339.4,8.135727317,1255.8265720000002
73098,2019-05-22 15:00:00+00:00,38.5695296,45.1870013,0.34393115399999996,0.343138744,0.343138744,0.0,60.0601708,54.7167015,1079.1633,59.003603000000005,58.2171863,45.996185,47.8124588,135.5,9.686632300000001,135.5,4.73852477,240.74387400000003
90892,2019-09-23 04:40:00+00:00,28.01908133,32.695384000000004,25.28257337,27.78597874,27.78597874,0.0,47.385441,50.03630222,404.0318603,44.93054478,44.26651033,31.10698,35.10465956,36.0,3.9806792939999998,36.0,2.9574387389999997,18.97022341
94031,2019-10-14 23:50:00+00:00,25.5304908,36.9382787,-0.553645042,-0.23287391100000002,-0.23287391100000002,0.0,56.138219400000004,55.1939382,1032.13968,57.5876876,56.755624499999996,32.403568,32.61875,116.0,9.2519567,116.0,4.866534845,260.223363
96091,2019-10-29 07:10:00+00:00,25.25116756,42.16777413,-0.30216981600000004,0.285838765,0.285838765,0.0,67.47983738,60.66254722,1115.0053560000001,72.75645356,72.04772722,34.996185,36.67968463,152.5,9.982762667000001,152.5,5.370910983,371.4259514
559,2019-11-14 19:00:00+00:00,22.96916122,36.97308038,75.62511912,75.62505975,75.62505975,0.0,48.98139725,48.68228511,13.24368511,50.33582522,49.699001,32.47146175,35.0390625,206.0,0.0,206.0,1.636568339,-7.751611184
76193,2019-06-13 02:50:00+00:00,29.59271914,31.9317765,38.55412886,36.60412763,36.60412763,0.0,38.75482225,50.961759,91.24302586,52.02717871,51.67770129,28.49654688,31.03125,138.5,0.713986433,138.5,2.904412394,-8.207511887999999
75251,2019-06-06 13:50:00+00:00,38.2479764,42.7072364,76.67740167,76.677377,76.677377,0.0,52.96692049999999,51.8988789,12.1181579,52.3031529,51.8749107,42.996185,54.0,314.0,0.0,314.0,1.59141492,-5.168958335
91948,2019-09-30 12:40:00+00:00,31.984198,41.4009465,-0.6857981320000001,-0.089510588,-0.089510588,0.0,62.0747061,55.3173318,1030.9542800000002,56.346710800000004,55.61187090000001,40.9910735,42.8439613,186.5,9.242941199999999,186.5,5.112404865,274.5154685
1852,2019-11-23 18:30:00+00:00,23.50881389,42.36298813,-1.1163722,-0.57047784,-0.57047784,0.0,67.74022925,59.02309067,1226.430922,68.24283333,67.40552778,33.00825263,34.39032938,178.0,10.98894322,178.0,6.400436663,572.2924732000001
74988,2019-06-04 18:00:00+00:00,32.8433745,45.241933700000004,0.6029589160000001,1.159343043,1.159343043,0.0,66.50003520000001,60.7379601,1029.90378,63.9645087,63.1035515,41.996185,43.39787991,332.0,9.23325425,332.0,4.03581484,130.6844848
72988,2019-05-21 20:40:00+00:00,32.1421032,50.5760248,-1.046291681,-0.43877172299999995,-0.43877172299999995,0.0,75.668504,64.0967147,1485.14875,88.44195570000001,87.98823840000001,46.003815,44.293566,342.0,13.3170501,342.0,7.444679815,1020.047925
93565,2019-10-11 18:10:00+00:00,27.1677626,39.005894,-0.8244398620000001,-0.30019274,-0.30019274,0.0,59.471595799999996,52.095076399999996,1083.95218,55.1286303,54.2741958,37.996185,37.04375,142.0,9.720582499999999,142.0,5.39956989,358.874784
93911,2019-10-14 03:50:00+00:00,29.07576515,38.058625,34.04951034,34.04952654,34.04952654,0.0,50.28717185,48.88141885,86.71802070000001,44.225891600000004,43.75582735,35.00580925,40.673694,145.0,0.736961235,145.0,2.54965988,-5.79338986
90945,2019-09-23 13:30:00+00:00,24.6365903,41.3025395,-0.672474997,0.23396478899999998,0.23396478899999998,0.0,66.7668765,57.096755200000004,1346.21229,62.2469976,61.552499,38.8056785,37.917909,197.75,12.0642477,197.75,6.2613498,797.1893650000001
81462,2019-07-19 17:00:00+00:00,31.790188399999995,42.395100299999996,34.25591939,34.25597304,34.25597304,0.0,57.919636399999995,56.67262339999999,106.59232560000001,58.319624,57.84662339999999,38.2641422,45.80625,300.6666667,0.9600365129999999,300.6666667,2.794089885,-6.448118685
71348,2019-05-10 11:20:00+00:00,40.9765355,45.847489,10.49442862,10.49493222,10.49493222,0.0,57.7636527,56.34268839999999,551.673296,59.250577500000006,58.875076799999995,44.001321999999995,50.562498,338.0,4.945700661,338.0,2.2589799,-6.3474835999999994
91591,2019-09-28 01:10:00+00:00,24.019482,32.84385567,0.17800283,0.8858612159999999,0.8858612159999999,0.0,49.73252733,53.0140108,1029.9654,52.105833399999995,51.335747600000005,30.01572033,28.03139933,348.0,9.2327004,348.0,4.645263455,177.41258090000002
84051,2019-08-06 16:30:00+00:00,25.6429875,46.6331417,8.79707483,9.082908025,9.082908025,0.0,79.6981308,67.6132324,1750.15711,116.3193781,115.73501399999999,41.003815,39.25,338.0,15.693901199999999,338.0,11.34518947,1722.1123850000001
88190,2019-09-04 10:20:00+00:00,30.65459267,43.75750522,6.330572622,6.714818683,6.714818683,0.0,72.17062067,69.26120133,1761.225711,119.34016570000001,118.73638159999999,36.44298367,39.18750044,342.0,15.778170999999999,342.0,9.628549239,1723.9862280000002
73401,2019-05-24 17:30:00+00:00,34.2037835,45.1904112,2.09187294,3.2704690189999996,3.2704690189999996,0.0,69.08054609999999,59.44651999999999,1576.33214,67.64064499999999,67.0715858,45.013711900000004,45.9056078,341.6666667,14.12363495,341.6666667,8.169869525,1315.692576
96959,2019-11-04 07:50:00+00:00,32.46237,36.79531794,67.5000727,66.25002488,66.25002488,0.0,47.56883631,46.03778006,15.63903811,41.69741947,41.15406718,36.00202288,42.97672225,140.25,0.0,140.25,1.895744356,-5.880880594
92908,2019-10-07 04:40:00+00:00,25.65798357,39.77785475,-0.563419584,-0.130967409,-0.130967409,0.0,61.33895708,54.19759854,1043.1112859999998,53.8158405,53.03845179,34.97977142,34.82396091,342.0,9.355804107,342.0,4.64097807,271.18547
1268,2019-11-19 17:10:00+00:00,24.66554433,39.8152525,0.582984312,1.153027489,1.153027489,0.0,61.46006838,55.21168022,1029.757578,59.912951,58.98952,33.003815,34.792609999999996,185.0,9.2434445,185.0,4.332894621,141.1573624
78239,2019-06-27 07:50:00+00:00,33.4234918,51.5830929,2.804931213,3.6766200510000004,3.6766200510000004,0.0,80.4430306,68.6973439,1746.3446,116.9562226,116.39157649999999,42.996185,47.914047499999995,237.0,15.6507989,237.0,8.752174585,1626.903855
89039,2019-09-10 07:50:00+00:00,32.76328,49.1522436,0.048837403,0.380951847,0.380951847,0.0,76.8895428,65.4993414,1585.56582,94.8069683,94.311806,39.996185,45.4875,335.0,14.223093400000002,335.0,8.05085455,1264.757293
71031,2019-05-08 06:30:00+00:00,34.529172700000004,50.9021367,7.733616552999999,7.817360065,7.817360065,0.0,80.7264838,68.92082049999999,1738.00438,121.99207,121.329297,43.996185,50.24375,118.0,15.57409935,118.0,10.43409435,1659.130795
91919,2019-09-30 07:50:00+00:00,32.7900082,41.3249248,0.286240087,0.93739563,0.93739563,0.0,62.805867799999994,57.18579129999999,1029.9442,55.9590576,55.29950279999999,37.996185,42.15640870000001,228.5,9.225807099999999,228.5,4.24857983,165.4715459
89495,2019-09-13 11:50:00+00:00,33.802932,51.440220000000004,2.970871742,3.0968888939999997,3.0968888939999997,0.0,78.88444759999999,67.6464535,1676.59194,102.42042409999999,101.8557925,42.996185,46.8125026,349.5,15.0211686,349.5,8.48022457,1467.386245
85978,2019-08-20 01:40:00+00:00,24.700698199999998,40.0807231,0.347876426,0.8757271320000001,0.8757271320000001,0.0,62.9461902,55.7363644,1029.93058,57.581049699999994,56.75131139999999,32.9954733,35.0625,351.0,9.2280195,351.0,4.51943976,168.9101539
83081,2019-07-30 22:50:00+00:00,25.8622453,48.0153922,-1.113156986,-0.462495024,-0.462495024,0.0,74.25739909999999,62.1929366,1551.40614,83.2783501,82.7970604,37.7847644,37.25016779999999,333.5,13.898672099999999,333.5,8.06339965,1141.3130720000001
84955,2019-08-12 23:10:00+00:00,26.15869486,43.35480329,2.473371931,2.580890976,2.580890976,0.0,67.75773143,66.80903114,1758.576957,113.0929679,112.554672,35.14612714,34.05466786,348.0,15.76801571,348.0,8.805492143,1703.14485
854,2019-11-16 20:10:00+00:00,24.3248758,39.94432465,-0.7100478459999999,-0.733942787,-0.733942787,0.0,63.08174875,55.9855289,1074.32172,61.74977420000001,60.80727165,33.01928875,34.4125275,185.0,9.637414575,185.0,5.5464735,373.53873680000004
93935,2019-10-14 07:50:00+00:00,32.084192,40.5248778,0.358590864,0.746860161,0.746860161,0.0,60.322825300000005,54.192462600000006,1052.96386,56.3116455,55.570184899999994,38.0075011,42.330325,139.66666669999998,9.4447166,139.66666669999998,4.26416481,215.73507169999996
78711,2019-06-30 14:30:00+00:00,27.329521999999997,47.00395579999999,6.483023857999999,7.275520629,7.275520629,0.0,78.81016059999999,66.6913626,1750.40688,113.59194140000001,113.0467476,40.004650700000006,40.91561,348.0,15.6929291,348.0,9.738654325,1707.24342
71034,2019-05-08 07:00:00+00:00,35.1112799,51.0750818,6.850862945,7.62075724,7.62075724,0.0,79.9213409,68.2588594,1741.70689,120.1307815,119.4827915,44.0060512,50.435969899999996,213.0,15.63558325,213.0,10.07588433,1704.8679399999999
90211,2019-09-18 11:10:00+00:00,28.3390841,40.935367799999995,-0.486299196,-0.030267007000000002,-0.030267007000000002,0.0,67.4335603,60.40673470000001,1050.2002400000001,64.3571842,63.4494037,34.996185,41.49389229999999,3.0,9.41718245,3.0,4.91144978,307.144975
75426,2019-06-07 19:00:00+00:00,32.5873689,44.716244399999994,0.8683974440000001,1.381514857,1.381514857,0.0,59.0950003,54.33216329999999,1030.22082,58.487544400000004,57.706389,43.996185,42.8065927,342.8,9.233903699999999,342.8,3.866314875,126.01066180000001
79276,2019-07-04 12:40:00+00:00,34.1471778,50.44978270000001,12.07567788,12.44451475,12.44451475,0.0,81.995724,70.68116020000001,1758.986,126.457982,125.7281326,45.996185,48.637505700000006,338.5,15.762711999999999,338.5,13.89411448,1720.0657649999998
71351,2019-05-10 11:50:00+00:00,40.906079600000005,46.0289397,48.43015188,48.43024336,48.43024336,0.0,57.914159999999995,56.4220865,58.2164575,57.104356200000005,56.8806196,44.546059299999996,50.358202,120.0,0.600184013,120.0,2.107664915,-6.16456988
91982,2019-09-30 18:20:00+00:00,28.886006199999997,41.280159399999995,37.11099966,37.11086373,37.11086373,0.0,55.6201756,54.42712950000001,160.1474821,55.7670436,55.31243810000001,38.003815,40.495140299999996,197.0,1.418396695,197.0,3.09100484,-6.35890642
83569,2019-08-03 08:10:00+00:00,32.0381607,47.8287935,13.89813523,14.27395088,14.27395088,0.0,81.39187159999999,69.6640922,1753.24478,122.06332040000001,121.3833764,40.9957893,45.493306,344.5,15.72990465,344.5,15.14386945,1725.2360350000001
76211,2019-06-13 05:50:00+00:00,32.5469942,46.607425799999994,2.893343036,3.36468306,3.36468306,0.0,75.916878,63.5969318,1679.6566899999998,85.16657559999999,84.7350179,38.996185,44.86918529999999,346.5,15.05349025,346.5,8.893649435,1604.976745
84090,2019-08-06 23:00:00+00:00,26.224757300000004,46.2776257,8.354160765,8.728217575,8.728217575,0.0,79.60936109999999,67.5524655,1752.7669399999997,115.88947720000002,115.2701935,39.003815,39.1748642,336.5,15.7337919,336.5,10.56517925,1724.9740550000001
74638,2019-06-02 07:40:00+00:00,37.188778799999994,49.7517201,-1.020460603,-0.28508692199999996,-0.28508692199999996,0.0,69.1411401,60.5957173,1177.8310099999999,81.39592979999999,80.71102950000001,43.996185,48.558558700000006,286.0,10.54098045,286.0,5.82204974,527.053582
85359,2019-08-15 18:30:00+00:00,26.457582000000002,48.955048299999994,-1.0639720940000001,-0.573673535,-0.573673535,0.0,74.3139522,63.27948979999999,1543.66913,86.2437897,85.7758214,40.003815,37.242960700000005,340.0,13.83221845,340.0,7.995564575,1140.330878
84433,2019-08-09 08:10:00+00:00,32.7968501,48.8951604,7.8742622220000005,8.5470285,8.5470285,0.0,81.11448100000001,69.41461020000001,1756.33482,120.3005709,119.65344740000002,41.1520436,46.8990646,325.25,15.7844212,325.25,11.03397468,1702.6849
95052,2019-10-22 02:00:00+00:00,24.912351,34.9999102,57.61625417,57.61621329999999,57.61621329999999,0.0,47.7949086,46.44888329,55.78705229,41.59396086,40.902578000000005,31.8008882,36.125,31.0,0.393291637,31.0,2.7645276439999997,-4.963145978
78207,2019-06-27 02:30:00+00:00,27.8237314,51.08388529999999,1.9749005609999999,2.657571672,2.657571672,0.0,77.6865435,65.2822775,1723.49982,107.18404960000001,106.7153264,41.003815,40.9865336,348.0,15.46334545,348.0,8.514174485,1643.9285300000001
98,2019-11-11 14:10:00+00:00,28.61257611,41.3733485,-0.045934855999999996,0.43765170600000003,0.43765170600000003,0.0,60.307030000000005,54.199265000000004,1030.093944,56.78987122,55.89875556,38.99610638,38.2890625,162.5,9.236205222,162.5,4.912205682,217.0621824
72263,2019-05-16 19:50:00+00:00,34.25081189,47.86666688,-0.9662998620000001,-0.46068793399999997,-0.46068793399999997,0.0,67.42910763,60.17717067,1057.284967,75.12370611,74.30150056,43.99665975,45.5859375,205.25,9.497290667,205.25,5.417527578,335.0931789
73612,2019-05-26 04:40:00+00:00,33.15728663,45.73975356,-0.604865911,0.10044343300000001,0.10044343300000001,0.0,68.19632844,65.1213825,1563.269788,98.66639063,98.13184125,38.22561333,40.70176278,357.0,14.01765063,357.0,7.692449675,1231.542263
75017,2019-06-04 22:50:00+00:00,29.515248,45.076576,1.4322700990000001,2.059077591,2.059077591,0.0,70.27524778,66.90139711,1752.2540780000002,108.606925,108.144236,37.32994222,38.5,343.8,15.70930556,343.8,9.190827088999999,1667.211394
81612,2019-07-20 18:00:00+00:00,26.1468181,40.9053594,55.26145624,54.89689043,54.89689043,0.0,55.3546762,53.2273174,55.78878083,60.09849079999999,59.4717093,36.473222799999995,36.8124611,195.5714286,0.37222046299999995,195.5714286,2.848929815,-9.11118887
97358,2019-11-07 02:20:00+00:00,26.51273358,37.41566778,40.11909522,40.11909518,40.11909518,0.0,48.71137028,47.34846726,84.14290821,44.02103326,43.54719442,35.003815,37.34821317,305.0,0.648580401,305.0,2.597005126,-5.362810363
97407,2019-11-07 10:30:00+00:00,32.948260100000006,37.6010814,46.71310499,46.71329336,46.71329336,0.0,47.2001711,46.179161,68.57870836,42.4252607,42.282579399999996,37.9949424,44.362921500000006,34.0,0.6206259829999999,34.0,2.640694041,-5.647790047000001
88178,2019-09-04 08:20:00+00:00,29.567581,42.82055256,6.873459897,7.143415439,7.143415439,0.0,72.10146833,69.13172578,1752.5389,119.13054779999999,118.54921270000001,35.56014467,38.39583333,335.0,15.71170333,335.0,9.748404861000001,1718.4996
78238,2019-06-27 07:40:00+00:00,33.169843199999995,51.4679136,6.29877258,6.311443645,6.311443645,0.0,80.4072391,68.586995,1761.72237,116.48728700000001,115.90351729999999,42.994415000000004,47.875,354.0,15.80544815,354.0,9.738539265,1722.4238149999999
1646,2019-11-22 08:10:00+00:00,28.5923847,40.8111296,-0.8810175159999999,-0.358518743,-0.358518743,0.0,65.07930160000001,57.97580555,1082.483645,62.2716902,61.4729311,32.996185,39.5343201,164.28571430000002,9.71067925,164.28571430000002,5.3144821239999995,384.1057988
78664,2019-06-30 06:40:00+00:00,31.2925975,47.580988899999994,13.11308258,13.090181900000001,13.090181900000001,0.0,80.5362566,68.669101,1755.45538,119.7245866,119.0872941,40.473859499999996,45.05134279999999,177.0,15.734445999999998,177.0,13.75772925,1709.589325
78056,2019-06-26 01:20:00+00:00,27.857586100000002,50.4595045,1.1555314490000002,1.3786841459999999,1.3786841459999999,0.0,76.872935,64.9218315,1657.94599,102.5985906,102.09084820000001,40.9939181,40.91875,338.0,14.88359925,338.0,8.13292458,1462.216842
85900,2019-08-19 12:40:00+00:00,31.778195699999998,41.1370804,60.000126,60.000076,60.000076,0.0,55.7429542,53.8299704,35.7190204,59.18286260000001,58.62602239999999,37.003815,46.0846237,6.0,0.0,6.0,2.191889885,-5.556187935
95581,2019-10-25 18:10:00+00:00,27.32973925,40.62886229,1.5773465919999998,2.137109174,2.137109174,0.0,57.38142925,53.50565311,1030.077133,55.74191167,54.87909778,37.003815,36.031249,252.0,9.234632389,252.0,3.396373516,54.93459625
81623,2019-07-20 19:50:00+00:00,26.22763678,39.12444233,42.82936977,42.829479,42.829479,0.0,52.07411578,50.38765722,44.2275675,53.47280233,52.82807922,35.1751145,38.74375,294.3333333,0.37050376,294.3333333,2.111719925,-5.65749254
91975,2019-09-30 17:10:00+00:00,29.24148471,36.50688143,-0.14028137,0.5670592839999999,0.5670592839999999,0.0,51.72866114,56.46452043,1029.899986,61.49807943,60.65894671,33.437861,33.18970857,174.4,9.230606071,174.4,4.900745923000001,203.86544540000003
83285,2019-08-01 08:50:00+00:00,32.55311939999999,49.8300097,5.461159134,6.33973844,6.33973844,0.0,81.294552,69.503244,1751.69453,120.6435504,120.0029571,42.004782,46.225,342.25,15.6936283,342.25,10.37155433,1706.55027
76363,2019-06-14 07:10:00+00:00,33.5649774,50.0233869,2.7534589030000003,3.077126613,3.077126613,0.0,78.5510175,66.9418798,1703.0021199999999,107.9622041,107.42152649999998,40.995920500000004,46.6875,342.5,15.28419005,342.5,8.608934455,1512.776296
76860,2019-06-17 18:00:00+00:00,33.0270591,52.3087349,0.750033209,0.978859843,0.978859843,0.0,79.4101355,67.6966738,1676.28508,110.143286,109.6246895,43.996185,45.84375,351.0,15.028096900000001,351.0,8.253051914,1539.739986
86573,2019-08-24 04:50:00+00:00,27.8122467,48.548746,-0.609248474,0.04239847099999999,0.04239847099999999,0.0,78.8098,67.1083894,1613.44527,110.22161399999999,109.608597,37.996185,40.6528618,349.5,14.473812200000001,349.5,8.2670295,1368.937985
80298,2019-07-11 15:00:00+00:00,30.094577,49.7579417,9.640523775,9.916628685,9.916628685,0.0,80.50328449999999,68.459407,1757.1197100000002,121.5396194,120.8868956,44.5287143,44.51947020000001,342.0,15.75225305,342.0,11.4950344,1728.354605
78154,2019-06-26 17:40:00+00:00,29.91988667,45.96972156,7.331556689,7.524821217,7.524821217,0.0,71.28091122,68.17738122,1748.8091329999997,117.98702709999999,117.3781308,39.11450222,39.19369511,351.0,15.68186556,351.0,10.26996044,1720.0804170000001
89894,2019-09-16 06:20:00+00:00,27.2899255,40.0992602,-0.52276066,-0.206731583,-0.206731583,0.0,71.96033390000001,61.290727399999994,1632.9035099999999,75.22355959999999,74.7257347,28.998093,38.0267201,355.3333333,14.61955755,355.3333333,8.091462768,1356.123066
74277,2019-05-30 19:30:00+00:00,33.778014,40.08623878,-1.01698172,-0.56480267,-0.56480267,0.0,57.69557333,57.14812389,1145.5617220000001,68.50290678,67.62126678,36.52239322,38.27777778,222.0,10.26422661,222.0,5.8919665,455.9272061000001
75145,2019-06-05 20:10:00+00:00,30.49592444,40.67821333,-0.676041015,-0.242015125,-0.242015125,0.0,56.38198644,55.93840589,1206.336389,62.27072622,61.50003067,38.22112444,36.6875,354.375,10.82379289,354.375,6.208149794,554.2221739
97112,2019-11-05 09:20:00+00:00,32.68056922,38.25818388,1.543449916,2.027374574,2.027374574,0.0,51.46935225,47.99986911,1030.096411,46.06349344,45.59836611,38.78091325,42.14034738,92.16666667,9.237499833,92.16666667,3.489726147,68.08634722
90895,2019-09-23 05:10:00+00:00,28.5856576,37.627961600000006,1.397918908,1.87121119,1.87121119,0.0,55.5529277,51.45434,1028.5823,49.186088500000004,48.4208419,35.015935999999996,37.6747426,0.0,9.22314835,0.0,2.983689835,-0.48027895
81751,2019-07-21 17:10:00+00:00,25.3072168,44.0792336,-1.16877068,-0.44833418700000005,-0.44833418700000005,0.0,67.68002690000002,59.4243769,1168.8009,73.19424000000001,72.46762,38.8519468,36.7382273,18.0,10.4893501,18.0,5.80042484,493.0567775
85348,2019-08-15 16:40:00+00:00,24.6092095,48.9282437,-1.06513117,-0.5507565529999999,-0.5507565529999999,0.0,71.3088315,62.683074100000006,1113.3246199999999,96.9857614,96.216252,42.0121835,38.181386200000006,3.0,9.9849006,3.0,5.70558481,422.8662715
1651,2019-11-22 09:00:00+00:00,29.00557067,40.86105925,-0.163247186,0.270316772,0.270316772,0.0,64.03776438,58.03148,1038.032,61.72253389,60.86440444,32.99756125,40.0000115,154.8571429,9.302351,154.8571429,4.583333183,243.82201830000002
77805,2019-06-24 07:30:00+00:00,31.796384600000003,42.0977537,1.0237115829999999,1.440018799,1.440018799,0.0,61.7315068,56.0929851,1036.74526,57.2860029,56.6897744,36.013470700000006,43.23125,347.25,9.3080344,347.25,4.347969845,198.480534
78826,2019-07-01 09:40:00+00:00,33.2821564,49.1002343,5.437630764,6.118082134,6.118082134,0.0,81.23800390000001,69.5886806,1749.8490399999998,122.8055686,122.13666129999999,42.000234899999995,47.58804129999999,147.0,15.689046,147.0,9.88635965,1716.9275149999999
96099,2019-10-29 08:30:00+00:00,26.86833911,41.8786725,-0.99560339,-0.41694859100000004,-0.41694859100000004,0.0,66.63911688,58.44876678,1248.3344439999998,67.13797844,66.486,34.996185,36.78095538,163.0,11.18744822,163.0,6.391073532,619.3285737000001
79182,2019-07-03 21:00:00+00:00,28.0099397,51.5578804,0.624203259,1.153011046,1.153011046,0.0,79.38171990000001,67.3590945,1756.31348,117.2125209,116.619803,43.0005625,42.1875,346.5,15.747573499999998,346.5,8.74788949,1688.01573
88330,2019-09-05 09:40:00+00:00,31.45273022,38.3021885,13.01701809,13.37425889,13.37425889,0.0,65.404647,69.970846,1752.5357780000002,123.3816494,122.7338238,33.596948,35.95625,351.0,15.72163811,351.0,13.28565862,1728.765529
77600,2019-06-22 21:20:00+00:00,28.202048699999995,40.15471591,-0.060355266,0.387690904,0.387690904,0.0,56.80526409,56.5353074,1030.01927,66.6403139,65.7417705,34.54198636,34.84375,235.0,9.2365868,235.0,4.706655294,211.86825890000003
80804,2019-07-15 03:20:00+00:00,28.677847600000003,48.6308333,1.8401334169999999,1.9609166759999999,1.9609166759999999,0.0,78.8257944,66.8286066,1697.8122399999997,106.26949609999998,105.78608340000001,38.024741399999996,42.843726600000004,345.0,15.22906275,345.0,8.487509435,1577.945825
80102,2019-07-10 06:20:00+00:00,32.5845817,48.1389912,9.269653395,9.55749646,9.55749646,0.0,80.98717940000002,69.1473515,1755.25248,120.1692116,119.56304979999999,40.009994799999994,47.0433064,340.6666667,15.7355234,340.6666667,11.34685955,1713.9740800000002
77494,2019-06-22 03:40:00+00:00,29.08877943,46.517465,-1.014005085,-0.6059190179999999,-0.6059190179999999,0.0,69.55138371,59.76042814,1236.196843,73.68160143,73.03274314,38.003815,41.20535714,332.0,11.091616,332.0,6.114018506,558.3669463
93762,2019-10-13 03:00:00+00:00,27.467737899999996,39.06346562,38.14720266,39.70832979,39.70832979,0.0,53.16192448,50.94725181,99.65762129,50.385592100000004,49.85480624,35.98659135,37.1627176,185.0,0.878432386,185.0,2.982694845,-5.44096435
71015,2019-05-08 03:50:00+00:00,30.6883217,50.203402399999995,8.25811629,8.603147745,8.603147745,0.0,80.07112109999998,67.88210759999998,1753.3690399999998,119.36342250000001,118.7341926,43.9960355,46.56875,342.0,15.71135805,342.0,10.09666962,1717.618395
1151,2019-11-18 21:40:00+00:00,24.84011844,41.20470613,1.5308805680000002,2.089520168,2.089520168,0.0,57.05643925,52.60399433,1029.904489,53.992149,53.13787556,34.01613563,33.78667025,194.0,9.233483443999999,194.0,3.943978758,67.554781
96490,2019-11-01 01:40:00+00:00,24.2794322,39.54938244,-0.99569887,-0.51014113,-0.51014113,0.0,65.41523744,56.6440711,1104.28389,60.2187504,59.449696200000005,31.998039000000002,34.281422,169.0,9.913359300000002,169.0,5.587560889,411.24060560000004
86292,2019-08-22 06:00:00+00:00,28.19988178,42.59905756,-0.972176618,-0.490365285,-0.490365285,0.0,70.21373444,60.59634511,1302.733433,71.76082889,71.02856611,33.018777,38.69246844,240.0,11.67920389,240.0,6.40635535,709.0688878
97505,2019-11-08 02:50:00+00:00,26.63469578,39.188547,1.6972135419999999,2.180796532,2.180796532,0.0,56.06920038,51.97993133,1030.019767,51.95234978,51.246908000000005,36.00554375,34.585938,345.0,9.228331111000001,345.0,3.172494595,53.76486121
97063,2019-11-05 01:10:00+00:00,26.26233544,37.53061238,59.98900167,59.98886333,59.98886333,0.0,49.00844013,47.15450056,23.63461236,45.04378689,44.10357,36.881687,38.5210095,142.0,0.0,142.0,1.843052563,-4.200426447
1347,2019-11-20 06:20:00+00:00,27.73578367,38.98372825,0.267225015,0.8362081240000001,0.8362081240000001,0.0,60.61219463,54.00261633,1031.497467,57.54382533,56.73376267,33.69487838,37.484159999999996,147.77777780000002,9.244288389,147.77777780000002,4.44628865,193.53091650000002
76806,2019-06-17 09:00:00+00:00,35.8076566,52.099092999999996,-0.383677469,-0.038350079,-0.038350079,0.0,78.301571,67.6655259,1544.7460199999998,111.0512504,110.51782250000001,43.996185,49.012324,180.0,13.839450400000002,180.0,7.6425747,1125.682371
74763,2019-06-03 04:30:00+00:00,28.7736397,42.0285499,-0.9720887159999999,-0.43233350200000004,-0.43233350200000004,0.0,67.06891139999999,58.92866120000001,1136.5204199999998,61.360646499999994,60.5594243,35.003815,40.01875,4.285714286,10.20439355,4.285714286,5.539489825,456.4752695
73669,2019-05-26 14:10:00+00:00,34.9782826,48.3539827,14.76397922,17.313412399999997,17.313412399999997,0.0,66.566378,59.46072629999999,1057.6471589999999,72.69045159999999,71.8973585,46.348374799999995,48.9124361,130.0,9.528959014,130.0,7.564189565,661.8390429
649,2019-11-15 10:00:00+00:00,26.006529,39.67648913,-1.083817155,-0.528638323,-0.528638323,0.0,68.126173,58.67718656,1391.538522,67.27331600000001,66.598525,32.996185,38.375,137.6,12.47786556,137.6,6.454523312,775.2349671000001
89189,2019-09-11 08:50:00+00:00,32.618691999999996,49.9373483,0.404067341,0.782608621,0.782608621,0.0,78.3538686,66.967098,1606.11983,99.7933795,99.305497,39.996185,45.38750039999999,3.0,14.40343005,3.0,7.85624948,1315.103619
1129,2019-11-18 18:00:00+00:00,25.46219005,44.21858905,-1.1294515,-0.57434434,-0.57434434,0.0,67.64965285,58.59543195,1212.97586,69.69162465,68.9295968,35.0041975,36.2437458,174.0,10.88416125,174.0,6.404247242,556.21312
1403,2019-11-20 15:40:00+00:00,25.429869,41.14623667,-1.176964482,-0.598980218,-0.598980218,0.0,65.48276,57.42476189,1166.340922,64.72690222,63.85408689,34.53701678,36.70806667,168.0,10.45737572,168.0,6.07022483,516.293563
