,Unnamed: 0,Ambient Temperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,RotorRPM,WindDirection,WindSpeed,ActivePower
93951,2019-10-14 10:30:00+00:00,32.711938,41.8401848,1.103820399,1.491507586,1.491507586,0.0,61.8818964,56.6642588,1029.59681,58.453031200000005,57.7096325,39.996185,43.583023100000005,120.0,9.2310427,120.0,3.69402983,98.08939915
85586,2019-08-17 08:20:00+00:00,32.266322100000004,46.029468200000004,-0.8774651920000001,-0.481094526,-0.481094526,0.0,70.2968865,60.4445747,1302.95596,76.3269415,75.6422262,37.996185,43.7346024,22.4,11.661415199999999,22.4,6.143239815,707.946687
71826,2019-05-13 19:00:00+00:00,30.83730289,47.30844911,-0.604693006,0.01334607,0.01334607,0.0,61.27193744,56.03609711,1029.9621439999999,74.68846333,73.86368611,42.02248267,42.484375,345.0,9.241150778,345.0,5.175964785,262.76810750000004
93939,2019-10-14 08:30:00+00:00,32.4661642,40.948978100000005,0.9545228309999999,1.342959482,1.342959482,0.0,61.158530500000005,55.347548200000006,1029.59172,58.21489920000001,57.409008400000005,38.978667200000004,42.9095146,135.5,9.232168699999999,135.5,3.632454835,108.0040655
96444,2019-10-31 18:00:00+00:00,25.30662289,40.10724211,-1.0058664000000002,-0.51801735,-0.51801735,0.0,64.297623,55.80589189,1173.495089,61.53753633,60.61438456,33.00511089,35.57625725,178.0,10.51019428,178.0,6.030911576,489.5745676
95333,2019-10-24 00:50:00+00:00,24.6216075,36.6548406,36.35883657,36.35872758,36.35872758,0.0,50.9254356,49.74104783,67.90613233,46.69297433,46.11880317,31.998093,37.25,311.0,0.471310035,311.0,3.001608945,-5.458923236
80965,2019-07-16 06:10:00+00:00,31.48036278,48.30142438,-0.26179694600000003,0.26596388,0.26596388,0.0,75.65425649999999,64.21159211,1559.433578,90.01279844,89.50376211,38.22113538,44.3906255,239.5,13.97793644,239.5,7.6752607170000005,1237.221166
89407,2019-09-12 21:10:00+00:00,26.77728217,50.973766600000005,3.415277034,3.552685528,3.552685528,0.0,80.47572199999999,68.39044583,1745.084567,115.27962849999999,114.76255420000001,41.79807520000001,40.63732520000001,342.0,15.62135633,342.0,9.380224317,1709.9282
87048,2019-08-27 12:00:00+00:00,32.45746713,41.1502465,-0.71572507,-0.15162779199999998,-0.15162779199999998,0.0,61.25010563,61.09968249999999,1319.472125,77.922049,77.13640187,34.99666188,38.512755,323.75,11.82137838,323.75,6.057599712999999,722.8752312999999
85857,2019-08-19 05:30:00+00:00,29.4628262,41.60706029999999,-0.957411598,-0.49950495100000003,-0.49950495100000003,0.0,69.0718728,59.21775,1382.7135,67.935102,67.317678,33.0117564,40.8566529,14.33333333,12.39945735,14.33333333,6.97213983,807.0792554999999
